id,locode,city_name,country_code,country_name
68656,COO,Cotonou,BJ,Benin
68657,DDJ,Djidja,BJ,Benin
68658,DJA,Djougou,BJ,Benin
68659,GLA,Glazoué,BJ,Benin
68660,KDC,Kandi,BJ,Benin
68661,LKS,Lokossa,BJ,Benin
68662,NAE,Natitingou,BJ,Benin
68663,DA3,Ndali,BJ,Benin
68664,OIH,Ouidah,BJ,Benin
68665,PKO,Parakou,BJ,Benin
68666,PTN,Porto-Novo,BJ,Benin
68667,SVF,Savé,BJ,Benin
68668,SEM,Seme Terminal,BJ,Benin
68669,TAN,Tanguiéta,BJ,Benin
68670,SBH,Saint-Barthélemy,BL,Saint Barthelemy
68671,SEV,Devonshire,BM,Bermuda
68672,FPT,Freeport,BM,Bermuda
68673,BDA,Hamilton,BM,Bermuda
68674,HBI,Harbour Island,BM,Bermuda
68675,KWF,Kings Wharf,BM,Bermuda
68676,PA5,Paget Parish,BM,Bermuda
68677,5PE,Pembroke,BM,Bermuda
68678,SGE,Saint George,BM,Bermuda
68679,SAN,Sandys,BM,Bermuda
68680,SOU,Southampton,BM,Bermuda
68681,WA7,Warwick,BM,Bermuda
68682,BWN,Bandar Seri Begawan,BN,Brunei
68683,BAG,Bangar,BN,Brunei
68684,KUB,Kuala Belait,BN,Brunei
68685,LUM,Lumut,BN,Brunei
68686,MUA,Muara,BN,Brunei
68687,SER,Seria,BN,Brunei
68688,TAS,Tanjong Salirong,BN,Brunei
68689,TUT,Tutong,BN,Brunei
68690,ACH,Achacachi,BO,Bolivia
68691,ACL,Achocalla,BO,Bolivia
68692,AQL,Aiquile,BO,Bolivia
68693,ALC,Alcalá,BO,Bolivia
68694,ANC,Ancoraimes,BO,Bolivia
68695,APB,Apolo,BO,Bolivia
68696,ARC,Arica,BO,Bolivia
68697,ASC,Ascensión,BO,Bolivia
68698,AUC,Aucapata,BO,Bolivia
68699,ABA,Avaroa,BO,Bolivia
68700,AYT,Ayata,BO,Bolivia
68701,AYO,Ayo Ayo,BO,Bolivia
68702,AZY,Azurduy,BO,Bolivia
68703,BAT,Batallas,BO,Bolivia
68704,BVL,Baures,BO,Bolivia
68705,BEF,Bella Flor,BO,Bolivia
68706,BJO,Bermejo,BO,Bolivia
68707,BPB,Bolpebra,BO,Bolivia
68708,CJT,Cajuata,BO,Bolivia
68709,CAO,Calacoto,BO,Bolivia
68710,CCM,Calacoto,BO,Bolivia
68711,CCO,Calacoto,BO,Bolivia
68712,CAL,Calamarca,BO,Bolivia
68713,CMR,Camargo,BO,Bolivia
68714,CAM,Camiri,BO,Bolivia
68715,CNO,Cañada Oruro,BO,Bolivia
68716,CAQ,Caquiaviri,BO,Bolivia
68717,CRN,Caranavi,BO,Bolivia
68718,CAI,Carapari,BO,Bolivia
68719,CAR,Carrasco,BO,Bolivia
68720,CTC,Catacora,BO,Bolivia
68721,CHR,Chacarilla,BO,Bolivia
68722,CHA,Charaña,BO,Bolivia
68723,CHU,Chulumani,BO,Bolivia
68724,CHM,Chuma,BO,Bolivia
68725,CIJ,Cobija,BO,Bolivia
68726,CBB,Cochabamba,BO,Bolivia
68727,CLL,Collana,BO,Bolivia
68728,CLN,Collpani,BO,Bolivia
68729,COL,Collpani,BO,Bolivia
68730,CLQ,Colquencha,BO,Bolivia
68731,CME,Comanche,BO,Bolivia
68732,COM,Combaya,BO,Bolivia
68733,CEP,Concepción,BO,Bolivia
68734,CPB,Copacabana,BO,Bolivia
68735,CRP,Coripata,BO,Bolivia
68736,CCR,Coro Coro,BO,Bolivia
68737,COR,Coroico,BO,Bolivia
68738,CUL,Culpina,BO,Bolivia
68739,CUR,Curva,BO,Bolivia
68740,DES,Desaguadero,BO,Bolivia
68741,ALT,El Alto,BO,Bolivia
68742,ENT,Entre Ríos,BO,Bolivia
68743,ESC,Escoma,BO,Bolivia
68744,EXA,Exaltación,BO,Bolivia
68745,FIL,Filadelfia,BO,Bolivia
68746,GUA,Guanay,BO,Bolivia
68747,GUQ,Guaqui,BO,Bolivia
68748,GYA,Guayaramerín,BO,Bolivia
68749,HIT,Hito Cajones,BO,Bolivia
68750,BVK,Huacaraje,BO,Bolivia
68751,HUA,Huacaya,BO,Bolivia
68752,HUR,Huarina,BO,Bolivia
68753,HTJ,Huatajata,BO,Bolivia
68754,HMT,Humaitá,BO,Bolivia
68755,HUM,Humanata,BO,Bolivia
68756,ICH,Ichoca,BO,Bolivia
68757,INQ,Inquisivi,BO,Bolivia
68758,IRU,Irupana,BO,Bolivia
68759,IXM,Ixiamas,BO,Bolivia
68760,JMC,Jesús de Machaca,BO,Bolivia
68761,ASN,La Asunta,BO,Bolivia
68762,LPB,La Paz,BO,Bolivia
68763,LAJ,Laja,BO,Bolivia
68764,LOR,Loreto,BO,Bolivia
68765,LUR,Luribay,BO,Bolivia
68766,MCH,Macharetí,BO,Bolivia
68767,MGD,Magdalena,BO,Bolivia
68768,MLL,Malla,BO,Bolivia
68769,MAP,Mapiri,BO,Bolivia
68770,MEC,Mecapaca,BO,Bolivia
68771,MOC,Moco Moco,BO,Bolivia
68772,MOJ,Mojocoya,BO,Bolivia
68773,MHW,Monteagudo,BO,Bolivia
68774,NES,Nueva Esperanza,BO,Bolivia
68775,OBS,Obrajes,BO,Bolivia
68776,ORU,Oruro,BO,Bolivia
68777,PDC,Padcaya,BO,Bolivia
68778,PAD,Padilla,BO,Bolivia
68779,PAL,Palca,BO,Bolivia
68780,PPM,Papel Pampa,BO,Bolivia
68781,PAT,Patacamaya,BO,Bolivia
68782,PEL,Pelechuco,BO,Bolivia
68783,PIS,Pisiga,BO,Bolivia
68784,POR,Poroma,BO,Bolivia
68785,PRV,Porvenir,BO,Bolivia
68786,POI,Potosí,BO,Bolivia
68787,PRE,Presto,BO,Bolivia
68788,PUC,Pucarani,BO,Bolivia
68789,PTA,Puerto Acosta,BO,Bolivia
68790,PBU,Puerto Busch,BO,Bolivia
68791,PTC,Puerto Carabuco,BO,Bolivia
68792,PGM,Puerto Gonzalo Moreno,BO,Bolivia
68793,PPR,Puerto Pérez,BO,Bolivia
68794,QJR,Puerto Quijarro,BO,Bolivia
68795,PUR,Puerto Rico,BO,Bolivia
68796,PTS,Puerto Siles,BO,Bolivia
68797,PSZ,Puerto Suárez,BO,Bolivia
68798,QBA,Quiabaya,BO,Bolivia
68799,QUO,Quillacollo,BO,Bolivia
68800,QME,Quime,BO,Bolivia
68801,REY,Reyes,BO,Bolivia
68802,RIB,Riberalta,BO,Bolivia
68803,RBO,Roboré,BO,Bolivia
68804,RBQ,Rurrenabaque,BO,Bolivia
68805,SAM,San Andrés de Machaca,BO,Bolivia
68806,SRJ,San Borja,BO,Bolivia
68807,SBV,San Buenaventura,BO,Bolivia
68808,SNM,San Ignacio de Moxo,BO,Bolivia
68809,SNG,San Ignacio de Velasco,BO,Bolivia
68810,SJV,San Javier,BO,Bolivia
68811,SJB,San Joaquín,BO,Bolivia
68812,SJS,San José,BO,Bolivia
68813,SLO,San Lorenzo,BO,Bolivia
68814,SLR,San Lorenzo,BO,Bolivia
68815,SLC,San Lucas,BO,Bolivia
68816,MQK,San Matias,BO,Bolivia
68817,SPH,San Pablo de Huacareta,BO,Bolivia
68818,SPD,San Pedro,BO,Bolivia
68819,SCH,San Pedro de Curahuara,BO,Bolivia
68820,SRD,San Ramón,BO,Bolivia
68821,SBL,Santa Ana,BO,Bolivia
68822,SRZ,Santa Cruz,BO,Bolivia
68823,SCS,Santa Cruz de la Sierra,BO,Bolivia
68824,SRB,Santa Rosa,BO,Bolivia
68825,SRA,Santa Rosa del Abuná,BO,Bolivia
68826,SDH,Santiago de Huari,BO,Bolivia
68827,STH,Santiago de Huata,BO,Bolivia
68828,SMC,Santiago de Machaca,BO,Bolivia
68829,SAN,Santiváñez,BO,Bolivia
68830,SME,Santos Mercado,BO,Bolivia
68831,SAP,Sapahaqui,BO,Bolivia
68832,SIC,Sica Sica,BO,Bolivia
68833,SIP,Sipe Sipe,BO,Bolivia
68834,SOR,Sorata,BO,Bolivia
68835,SRE,Sucre,BO,Bolivia
68836,TAC,Tacacoma,BO,Bolivia
68837,TAQ,Tambo Quemado,BO,Bolivia
68838,TAR,Tarabuco,BO,Bolivia
68839,TRC,Taraco,BO,Bolivia
68840,TJA,Tarija,BO,Bolivia
68841,TEO,Teoponte,BO,Bolivia
68842,TIA,Tiahuanacu,BO,Bolivia
68843,TIP,Tipuani,BO,Bolivia
68844,TQY,Tiquipaya,BO,Bolivia
68845,TOM,Tomina,BO,Bolivia
68846,TDD,Trinidad,BO,Bolivia
68847,UMA,Umala,BO,Bolivia
68848,URI,Uriondo,BO,Bolivia
68849,UYU,Uyuni,BO,Bolivia
68850,VAH,Vallegrande,BO,Bolivia
68851,VIA,Viacha,BO,Bolivia
68852,VAB,Villa Abecia (Camataqui),BO,Bolivia
68853,VIN,Villa Nueva,BO,Bolivia
68854,VSR,Villa Serrano,BO,Bolivia
68855,VLM,Villamontes,BO,Bolivia
68856,VL2,Villazon,BO,Bolivia
68857,VLL,Villazón,BO,Bolivia
68858,VVI,Viru Viru,BO,Bolivia
68859,WAB,Waldo Ballivian,BO,Bolivia
68860,YAC,Yaco,BO,Bolivia
68861,BYC,Yacuiba,BO,Bolivia
68862,YAM,Yamparáez,BO,Bolivia
68863,YAN,Yanacachi,BO,Bolivia
68864,YOT,Yotala,BO,Bolivia
68865,YUO,Yucumo,BO,Bolivia
68866,YUN,Yunchara,BO,Bolivia
68867,ZUD,Zudáñez,BO,Bolivia
68868,BON,Bonaire,BQ,"Bonaire, Sint Eustatius, and Saba"
68869,RIN,Dorp Rincón,BQ,"Bonaire, Sint Eustatius, and Saba"
68870,DTK,Dorp Tera Kora,BQ,"Bonaire, Sint Eustatius, and Saba"
68871,GOT,Goto,BQ,"Bonaire, Sint Eustatius, and Saba"
68872,KRA,Kralendijk,BQ,"Bonaire, Sint Eustatius, and Saba"
68873,ORA,Oranjestad,BQ,"Bonaire, Sint Eustatius, and Saba"
68874,SAB,Saba,BQ,"Bonaire, Sint Eustatius, and Saba"
68875,EUX,Sint Eustatius,BQ,"Bonaire, Sint Eustatius, and Saba"
68876,BOT,The Bottom,BQ,"Bonaire, Sint Eustatius, and Saba"
68877,ADG,Abadia de Goiás,BR,Brazil
68878,ADU,Abadia dos Dourados,BR,Brazil
68879,AII,Abadiânia,BR,Brazil
68880,ABT,Abaeté,BR,Brazil
68881,ATB,Abaetetuba,BR,Brazil
68882,AAY,Abaiara,BR,Brazil
68883,AYR,Abaíra,BR,Brazil
68884,ABR,Abaré,BR,Brazil
68885,AYA,Abatiá,BR,Brazil
68886,ABB,Abdon Batista,BR,Brazil
68887,AFD,Abel Figueiredo,BR,Brazil
68888,ADL,Abelardo Luz,BR,Brazil
68889,ACM,Abre Campo,BR,Brazil
68890,ALM,Abreu e Lima,BR,Brazil
68891,ABD,Abreulândia,BR,Brazil
68892,AKK,Acaiaca,BR,Brazil
68893,ACL,Açailândia,BR,Brazil
68894,AJB,Acajutiba,BR,Brazil
68895,AAR,Acará,BR,Brazil
68896,ACE,Acarape,BR,Brazil
68897,ACA,Acaraú,BR,Brazil
68898,ACR,Acari,BR,Brazil
68899,AKA,Acauã,BR,Brazil
68900,AEU,Aceguá,BR,Brazil
68901,AOA,Acopiara,BR,Brazil
68902,AZL,Acorizal,BR,Brazil
68903,ALI,Acrelândia,BR,Brazil
68904,ACN,Acreúna,BR,Brazil
68905,ACU,Açu,BR,Brazil
68906,ACX,Açu Pt / São João da Barra,BR,Brazil
68907,AUC,Açucena,BR,Brazil
68908,AMT,Adamantina,BR,Brazil
68909,DLN,Adelândia,BR,Brazil
68910,ADF,Adolfo,BR,Brazil
68911,APZ,Adrianópolis,BR,Brazil
68912,ASN,Adustina,BR,Brazil
68913,ADI,Afogados da Ingazeira,BR,Brazil
68914,ABE,Afonso Bezerra,BR,Brazil
68915,AFC,Afonso Cláudio,BR,Brazil
68916,AFH,Afonso Cunha,BR,Brazil
68917,AAO,Afrânio,BR,Brazil
68918,AFU,Afuá,BR,Brazil
68919,AEA,Agrestina,BR,Brazil
68920,AGX,Agricolândia,BR,Brazil
68921,ARO,Agrolândia,BR,Brazil
68922,AMC,Agronômica,BR,Brazil
68923,ANE,Água Azul do Norte,BR,Brazil
68924,ABO,Água Boa,BR,Brazil
68925,AGB,Água Boa,BR,Brazil
68926,ABC,Água Branca,BR,Brazil
68927,ABK,Água Branca,BR,Brazil
68928,GBR,Água Branca,BR,Brazil
68929,AGC,Água Clara,BR,Brazil
68930,GWC,Água Comprida,BR,Brazil
68931,DOC,Água Doce,BR,Brazil
68932,AGM,Água Doce do Maranhão,BR,Brazil
68933,AON,Água Doce do Norte,BR,Brazil
68934,AFA,Água Fria,BR,Brazil
68935,AFG,Água Fria de Goiás,BR,Brazil
68936,GWL,Água Limpa,BR,Brazil
68937,AUV,Água Nova,BR,Brazil
68938,APT,Água Preta,BR,Brazil
68939,GWS,Água Santa,BR,Brazil
68940,AGU,Aguaí,BR,Brazil
68941,NIL,Aguanil,BR,Brazil
68942,ABS,Águas Belas,BR,Brazil
68943,ASP,Águas da Prata,BR,Brazil
68944,ACC,Águas de Chapecó,BR,Brazil
68945,AGL,Águas de Lindóia,BR,Brazil
68946,ASB,Águas de Santa Bárbara,BR,Brazil
68947,ASO,Águas de São Pedro,BR,Brazil
68948,AFS,Águas Formosas,BR,Brazil
68949,AFI,Águas Frias,BR,Brazil
68950,AGA,Águas Lindas de Goiás,BR,Brazil
68951,AMR,Águas Mornas,BR,Brazil
68952,AVH,Águas Vermelhas,BR,Brazil
68953,AGO,Agudo,BR,Brazil
68954,AGD,Agudos,BR,Brazil
68955,AUL,Agudos do Sul,BR,Brazil
68956,AWB,Águia Branca,BR,Brazil
68957,AWI,Aguiar,BR,Brazil
68958,AIZ,Aguiarnópolis,BR,Brazil
68959,AMS,Aimorés,BR,Brazil
68960,AQU,Aiquara,BR,Brazil
68961,AIB,Aiuaba,BR,Brazil
68962,UOC,Aiuruoca,BR,Brazil
68963,AJC,Ajuricaba,BR,Brazil
68964,ALW,Alagoa,BR,Brazil
68965,AGE,Alagoa Grande,BR,Brazil
68966,ANV,Alagoa Nova,BR,Brazil
68967,AAH,Alagoinha,BR,Brazil
68968,AHA,Alagoinha,BR,Brazil
68969,AGP,Alagoinha do Piauí,BR,Brazil
68970,AGS,Alagoinhas,BR,Brazil
68971,ALY,Alambari,BR,Brazil
68972,ALB,Albertina,BR,Brazil
68973,ACT,Alcântara,BR,Brazil
68974,ALZ,Alcântaras,BR,Brazil
68975,AIW,Alcantil,BR,Brazil
68976,AYS,Alcinópolis,BR,Brazil
68977,ALC,Alcobaça,BR,Brazil
68978,AAT,Aldeias Altas,BR,Brazil
68979,LEC,Alecrim,BR,Brazil
68980,ALG,Alegre,BR,Brazil
68981,ALE,Alegrete,BR,Brazil
68982,AEP,Alegrete do Piauí,BR,Brazil
68983,EGR,Alegria,BR,Brazil
68984,APB,Além Paraíba,BR,Brazil
68985,ALT,Alenquer,BR,Brazil
68986,AXA,Alexandria,BR,Brazil
68987,AXN,Alexânia,BR,Brazil
68988,ALF,Alfenas,BR,Brazil
68989,AFE,Alfredo Chaves,BR,Brazil
68990,AFN,Alfredo Marcondes,BR,Brazil
68991,AVE,Alfredo Vasconcelos,BR,Brazil
68992,AWR,Alfredo Wagner,BR,Brazil
68993,AJR,Algodão de Jandaíra,BR,Brazil
68994,ALH,Alhandra,BR,Brazil
68995,AAC,Aliança,BR,Brazil
68996,ATK,Aliança do Tocantins,BR,Brazil
68997,ALD,Almadina,BR,Brazil
68998,AAZ,Almas,BR,Brazil
68999,AMM,Almeirim,BR,Brazil
69000,ALA,Almenara,BR,Brazil
69001,AAF,Almino Afonso,BR,Brazil
69002,ATE,Almirante Tamandaré,BR,Brazil
69003,LTM,Almirante Tamandaré do Sul,BR,Brazil
69004,ALO,Aloândia,BR,Brazil
69005,AET,Alpercata,BR,Brazil
69006,AWP,Alpestre,BR,Brazil
69007,ALP,Alpinópolis,BR,Brazil
69008,AFL,Alta Floresta,BR,Brazil
69009,AFO,Alta Floresta D'Oeste,BR,Brazil
69010,LTR,Altair,BR,Brazil
69011,ATM,Altamira,BR,Brazil
69012,AOM,Altamira do Maranhão,BR,Brazil
69013,LTP,Altamira do Paraná,BR,Brazil
69014,ATX,Altaneira,BR,Brazil
69015,ATS,Alterosa,BR,Brazil
69016,AIO,Altinho,BR,Brazil
69017,APO,Altinópolis,BR,Brazil
69018,AAL,Alto Alegre,BR,Brazil
69019,AWE,Alto Alegre,BR,Brazil
69020,LTE,Alto Alegre,BR,Brazil
69021,AAM,Alto Alegre do Maranhão,BR,Brazil
69022,AAP,Alto Alegre do Pindaré,BR,Brazil
69023,ADC,Alto Alegre dos Parecis,BR,Brazil
69024,ATG,Alto Araguaia,BR,Brazil
69025,AVT,Alto Bela Vista,BR,Brazil
69026,ABV,Alto Boa Vista,BR,Brazil
69027,AKO,Alto Caparaó,BR,Brazil
69028,ALR,Alto do Rodrigues,BR,Brazil
69029,AFZ,Alto Feliz,BR,Brazil
69030,AGR,Alto Garças,BR,Brazil
69031,AHZ,Alto Horizonte,BR,Brazil
69032,AJT,Alto Jequitibá,BR,Brazil
69033,ALN,Alto Longá,BR,Brazil
69034,AOP,Alto Paraguai,BR,Brazil
69035,ATP,Alto Paraíso,BR,Brazil
69036,AWO,Alto Paraíso,BR,Brazil
69037,APG,Alto Paraíso de Goiás,BR,Brazil
69038,APN,Alto Paraná,BR,Brazil
69039,APY,Alto Parnaíba,BR,Brazil
69040,AQI,Alto Piquiri,BR,Brazil
69041,ADE,Alto Rio Doce,BR,Brazil
69042,ATV,Alto Rio Novo,BR,Brazil
69043,AST,Alto Santo,BR,Brazil
69044,ATQ,Alto Taquari,BR,Brazil
69045,ATO,Altônia,BR,Brazil
69046,ALS,Altos,BR,Brazil
69047,AMO,Alumínio,BR,Brazil
69048,AVS,Alvarães,BR,Brazil
69049,AVG,Alvarenga,BR,Brazil
69050,AVF,Álvares Florence,BR,Brazil
69051,AMH,Álvares Machado,BR,Brazil
69052,ACV,Álvaro de Carvalho,BR,Brazil
69053,AVD,Alvinlândia,BR,Brazil
69054,AVI,Alvinópolis,BR,Brazil
69055,ALV,Alvorada,BR,Brazil
69056,AVR,Alvorada,BR,Brazil
69057,AVM,Alvorada de Minas,BR,Brazil
69058,AGG,Alvorada do Gurguéia,BR,Brazil
69059,AVN,Alvorada do Norte,BR,Brazil
69060,ASL,Alvorada do Sul,BR,Brazil
69061,AOE,Alvorada D'Oeste,BR,Brazil
69062,AJI,Amajari,BR,Brazil
69063,AMB,Amambai,BR,Brazil
69064,AMX,Amapá,BR,Brazil
69065,AHO,Amapá do Maranhão,BR,Brazil
69066,AAQ,Amaporã,BR,Brazil
69067,ARJ,Amaraji,BR,Brazil
69068,AFR,Amaral Ferrador,BR,Brazil
69069,AML,Amaralina,BR,Brazil
69070,AMN,Amarante,BR,Brazil
69071,ADM,Amarante do Maranhão,BR,Brazil
69072,ASA,Amargosa,BR,Brazil
69073,AMU,Amaturá,BR,Brazil
69074,AEG,Amélia Rodrigues,BR,Brazil
69075,ADD,América Dourada,BR,Brazil
69076,AME,Americana,BR,Brazil
69077,ADB,Americano do Brasil,BR,Brazil
69078,ABI,Américo Brasiliense,BR,Brazil
69079,ACP,Américo de Campos,BR,Brazil
69080,ADS,Ametista do Sul,BR,Brazil
69081,ADA,Amontada,BR,Brazil
69082,AMQ,Amorinópolis,BR,Brazil
69083,AMP,Amparo,BR,Brazil
69084,AMW,Amparo,BR,Brazil
69085,ASF,Amparo de São Francisco,BR,Brazil
69086,AMD,Amparo do Serra,BR,Brazil
69087,APE,Ampére,BR,Brazil
69088,AAD,Anadia,BR,Brazil
69089,AAG,Anagé,BR,Brazil
69090,AHY,Anahy,BR,Brazil
69091,AJS,Anajás,BR,Brazil
69092,AJA,Anajatuba,BR,Brazil
69093,ANI,Analândia,BR,Brazil
69094,ANM,Anamã,BR,Brazil
69095,ANN,Ananás,BR,Brazil
69096,ANA,Ananindeua,BR,Brazil
69097,APS,Anápolis,BR,Brazil
69098,ANU,Anapu,BR,Brazil
69099,ANP,Anapurus,BR,Brazil
69100,ATC,Anastácio,BR,Brazil
69101,AUD,Anaurilândia,BR,Brazil
69102,ACH,Anchieta,BR,Brazil
69103,AHI,Anchieta,BR,Brazil
69104,ARI,Andaraí,BR,Brazil
69105,AIA,Andirá,BR,Brazil
69106,ADH,Andorinha,BR,Brazil
69107,ARD,Andradas,BR,Brazil
69108,AAN,Andradina,BR,Brazil
69109,AEH,André da Rocha,BR,Brazil
69110,AND,Andrelândia,BR,Brazil
69111,AGT,Angatuba,BR,Brazil
69112,ANL,Angelândia,BR,Brazil
69113,AIC,Angélica,BR,Brazil
69114,AEM,Angelim,BR,Brazil
69115,NGE,Angelina,BR,Brazil
69116,AIL,Angical,BR,Brazil
69117,ALU,Angical do Piauí,BR,Brazil
69118,AGK,Angico,BR,Brazil
69119,ANZ,Angicos,BR,Brazil
69120,ADR,Angra dos Reis,BR,Brazil
69121,AWA,Anguera,BR,Brazil
69122,ULO,Ângulo,BR,Brazil
69123,AHR,Anhanguera,BR,Brazil
69124,ANH,Anhembi,BR,Brazil
69125,AHS,Anhumas,BR,Brazil
69126,ANC,Anicuns,BR,Brazil
69127,ASU,Anísio de Abreu,BR,Brazil
69128,AIG,Anita Garibaldi,BR,Brazil
69129,ANY,Anitápolis,BR,Brazil
69130,ANR,Anori,BR,Brazil
69131,GOR,Anta Gorda,BR,Brazil
69132,ATZ,Antas,BR,Brazil
69133,ANT,Antonina,BR,Brazil
69134,AIT,Antonina do Norte,BR,Brazil
69135,EID,Antônio Almeida,BR,Brazil
69136,AOC,Antônio Cardoso,BR,Brazil
69137,ACS,Antônio Carlos,BR,Brazil
69138,AOO,Antônio Carlos,BR,Brazil
69139,AID,Antônio Dias,BR,Brazil
69140,AGV,Antônio Gonçalves,BR,Brazil
69141,AJO,Antônio João,BR,Brazil
69142,TON,Antônio Martins,BR,Brazil
69143,AOT,Antônio Olinto,BR,Brazil
69144,APR,Antônio Prado,BR,Brazil
69145,APM,Antônio Prado de Minas,BR,Brazil
